nateam,birth_date,birth_country_isoCode,birth_country,player_name,player_id,normal_position
england,1992-08-12,gb-eng,england,conor mcaleny,3880,f
greece,1977-07-06,gr,greece,con blatsis,1874,d
jamaica,1994-05-10,jm,jamaica,jamar loza,4865,f
sweden,1982-08-24,se,sweden,kim källström,4908,m
denmark,1999-10-21,dk,denmark,lasse sørensen,15045,m
england,1993-12-14,gb-eng,england,tom hopper,8981,f
england,1990-09-12,gb-eng,england,jonathan obika,3731,f
england,1973-01-11,gb-eng,england,lee makel,85,m
northern ireland,1974-11-28,gb-nir,northern ireland,richard graham,737,m
germany,1998-12-14,de,germany,lukas nmecha,14807,f
england,1964-01-21,gb-eng,england,danny wallace,341,f
switzerland,1977-03-08,ch,switzerland,johann vogel,3343,m
germany,1971-05-12,de,germany,matthias breitkreutz,51,m
england,1980-11-07,gb-eng,england,wayne gray,1809,f
england,1984-02-07,gb-eng,england,lenny pidgeley,2231,g
england,1987-01-07,gb-eng,england,jimmy smith,2894,m
england,1977-08-16,gb-eng,england,jason blunt,1048,m
albania,2001-09-10,gb-eng,england,armando broja,31442,f
england,1972-08-23,gb-eng,england,martin grainger,2182,d
dr congo,1992-03-25,cd,dr congo,aristote nsiala,3872,d
netherlands,1991-01-15,nl,netherlands,danny hoesen,3617,f
egypt,1984-10-30,eg,egypt,gedo,4789,m
england,1982-09-13,gb-eng,england,lloyd dyer,2381,m
england,1984-01-12,gb-eng,england,adam green,2465,d
england,1961-05-20,gb-eng,england,clive allen,833,f
england,1964-07-16,gb-eng,england,colin foster,834,d
england,1969-05-22,gb-eng,england,mark robson,837,m
turkey,1992-01-20,de,germany,gökhan töre,3597,m
england,1988-12-15,gb-eng,england,elliot omozusi,3114,d
england,1988-11-17,gb-eng,england,lewis montrose,3289,m
england,1974-12-22,gb-eng,england,michael barron,351,d
england,1997-01-10,gb-eng,england,niall mason,13127,d
england,2000-10-06,gb-eng,england,nathan ferguson,23976,d
england,1999-09-28,gb-eng,england,alfie lewis,15193,m
england,1982-10-14,gb-eng,england,joe keenan,1681,m
cote d’ivoire,1987-12-31,ci,cote d’ivoire,seydou doumbia,5211,f
scotland,1981-03-08,gb-sct,scotland,sean kilgannon,1730,m
england,1977-11-02,gb-eng,england,dave mcewen,1776,f
england,1998-07-26,gb-eng,england,andre green,10433,m
uruguay,1980-02-28,uy,uruguay,omar pouso,3295,m
england,1987-01-30,gb-eng,england,nathan ashton,2220,d
northern ireland,1990-11-21,gb-nir,northern ireland,matthew lund,3946,m
england,1997-03-24,gb-eng,england,jordan rossiter,9031,m
england,1994-03-24,gb-eng,england,raheem hanley,10119,d
montserrat,1995-11-18,gb-eng,england,brandon comley,10495,m
england,1994-12-13,gb-eng,england,george evans,4535,m
guinea-bissau,1992-01-18,gw,guinea-bissau,francisco júnior,4295,m
england,1990-04-08,gb-eng,england,jonathan franks,3677,m
portugal,1985-02-02,pt,portugal,silvestre varela,5354,f
england,1989-09-18,gb-eng,england,scott kay,3907,d
england,1976-11-14,gb-eng,england,iyseden christie,1035,f
england,1978-04-21,gb-eng,england,john hills,1038,d
turkey,1979-08-28,tr,turkey,bülent akin,2401,m
guadeloupe,1997-03-28,fr,france,thierry ambrose,10470,f
england,1993-09-18,gb-eng,england,charles banya,4520,m
jamaica,1987-06-04,gb-eng,england,anthony grant,2455,m
england,1973-09-20,gb-eng,england,steve blatherwick,400,d
england,1995-01-11,gb-eng,england,joe rothwell,10580,m
england,1996-12-06,gb-eng,england,joe riley,13564,m
england,1973-08-15,gb-eng,england,neil davis,54,f
england,2001-01-30,gb-eng,england,bobby thomas,63836,d
denmark,1999-03-18,dk,denmark,lukas jensen,75372,g
england,1971-08-12,gb-eng,england,jason minett,374,d
england,1984-12-24,gb-eng,england,tom williamson,2105,m
portugal,2001-09-29,pt,portugal,sidnei tavares,23797,m
england,1995-04-06,gb-eng,england,keshi anderson,10446,f
england,1974-03-08,gb-eng,england,kevin pilkington,308,g
czech republic,1996-04-27,cz,czech republic,jindrich stanek,10447,g
ireland,1985-02-20,ie,ireland,alan o'brien,2756,m
england,1975-09-24,gb-eng,england,matthew rose,840,d
norway,1990-09-11,no,norway,jo inge berget,8318,f
scotland,1982-08-28,gb-sct,scotland,kevin mcnaughton,4857,d
england,1979-01-16,gb-eng,england,lee matthews,1414,f
england,2004-02-02,ng,nigeria,shola shoretire,64142,f
denmark,1966-05-07,dk,denmark,jes hogh,1678,d
france,1991-01-08,fr,france,loïc damour,23520,m
england,1999-12-11,gb-eng,england,ryan schofield,24346,g
romania,1999-03-27,ro,romania,tudor baluta,63655,d
france,1979-03-21,fr,france,cyril chapuis,2598,f
england,1982-05-09,gb-eng,england,chris shuker,1931,m
england,1989-11-13,gb-eng,england,nick jordan,3178,g
united states,1987-07-31,us,united states,michael bradley,4042,m
portugal,1976-11-02,pt,portugal,dani,1117,f
sweden,1982-02-06,se,sweden,bojan djordjic,1581,m
scotland,1990-08-20,gb-sct,scotland,leigh griffiths,4233,f
england,1974-10-10,gb-eng,england,christer warren,1103,f
greece,1998-08-09,za,south africa,panagiotis retsos,16003,d
belgium,1976-11-22,be,belgium,adrian bakalli,1786,m
england,1993-11-07,gb-eng,england,reece james,10393,d
wales,1995-03-30,gb-wls,wales,josh sheehan,7480,m
england,2001-12-08,gb-eng,england,cody drameh,24811,d
england,1975-02-08,gb-eng,england,kevin cooper,1176,f
england,1981-02-15,gb-eng,england,gareth evans,1564,d
bolivia,1974-01-19,bo,bolivia,jaime moreno,1077,f
spain,1993-01-26,es,spain,eduard campabadal,4698,d
,1990-08-20,côte d'ivoire,,lacina emeghara traoré,7628,f
england,1996-08-20,gb-eng,england,matty willock,14821,m
ireland,1985-01-11,ie,ireland,mark yeates,2360,f
england,1989-09-12,gb-eng,england,michael kay,3493,d
england,1981-01-18,gb-eng,england,james coppinger,1442,m
england,1986-07-14,gb-eng,england,matt mills,2556,d
england,1991-02-04,gb-eng,england,jake kean,3817,g
england,1987-10-15,gb-eng,england,sam williamson,3429,d
england,1968-11-19,gb-eng,england,justin channing,649,d
england,1996-03-27,gb-eng,england,jake hesketh,10501,m
england,1997-09-05,ng,nigeria,olufela olomola,13717,f
belgium,1994-12-23,be,belgium,julien de sart,7435,m
northern ireland,1990-01-08,gb-nir,northern ireland,ryan mcgivern,3430,d
uruguay,1982-12-18,uy,uruguay,williams martínez,2996,d
england,1986-11-15,gb-eng,england,jared hodgkiss,2998,d
seychelles,1978-03-20,gb-eng,england,kevin betsy,2158,m
canada,1982-02-20,ca,canada,terry dunfield,1933,m
scotland,1991-12-27,gb-sct,scotland,danny wilson,4128,d
france,1967-08-10,fr,france,jean-guy wallemme,1644,d
england,2001-11-17,gb-eng,england,zak brunt,64464,m
england,1998-02-03,gb-eng,england,josh robson,13792,d
ghana,1987-12-13,gb-eng,england,albert adomah,9131,m
scotland,1984-03-19,gb-sct,scotland,gary twigg,1879,f
england,1987-02-28,gb-eng,england,kerrea gilbert,2164,d
ireland,1980-01-14,ie,ireland,clive clarke,3011,d
england,1986-07-26,gb-eng,england,matthew birley,2857,m
poland,1978-12-22,ng,nigeria,emanuel olisadebe,2968,f
england,1997-12-11,gb-eng,england,ben wynter,14151,d
wales,1971-09-08,gb-wls,wales,martyn margetson,281,g
england,1993-10-20,gb-eng,england,robert hall,4694,f
france,1970-09-06,fr,france,stephane guivarc'h,1647,f
england,1991-11-30,gb-eng,england,liam o'brien,3927,g
france,1992-04-29,fr,france,gael n'lundulu,3941,f
france,1974-01-23,fr,france,bernard diomede,1924,m
england,1990-04-06,gb-eng,england,michael woods,3105,m
ireland,1994-01-24,gb-eng,england,tommie hoban,9936,d
england,1996-05-20,gb-eng,england,cole kpekawa,10492,d
canada,1995-07-09,ca,canada,michael petrasso,9466,m
england,1972-05-23,gb-eng,england,aidan newhouse,601,f
ghana,1979-08-01,gh,ghana,junior agogo,1453,f
england,1995-01-10,gb-eng,england,luke croll,13339,d
england,1995-08-05,gb-eng,england,leo chambers,4682,d
antigua & barbuda,1987-06-27,ag,antigua & barbuda,moses ashikodi,3042,f
england,1988-01-29,gb-eng,england,shaleum logan,3428,d
italy,1964-11-27,it,italy,roberto mancini,1992,f
slovenia,1979-12-26,si,slovenia,aleksandar rodic,2790,f
france,1989-01-30,fr,france,franck tabanou,12802,d
netherlands,1990-05-27,nl,netherlands,nacer barazite,3055,m
england,1966-11-16,gb-eng,england,michael lake,650,m
england,1973-04-09,gb-eng,england,lee hodges,564,m
england,1971-01-02,gb-eng,england,david mcdonald,553,d
england,2003-09-19,gb-eng,england,reece welch,66578,d
england,2001-02-13,gb-eng,england,kyle john,23743,d
northern ireland,2003-09-26,gb-nir,northern ireland,isaac price,70216,f
spain,1998-01-02,es,spain,manu garcía,13552,m
england,1978-03-02,gb-eng,england,lee hodges,968,m
china,1978-01-26,cn,china,li weifeng,2236,d
brazil,1976-07-08,br,brazil,juliano rodrigo,2240,m
england,1993-02-03,gb-eng,england,adam reach,8098,m
belgium,1984-04-03,be,belgium,jonathan blondel,2356,m
ireland,1981-10-06,ie,ireland,graham barrett,1499,f
germany,1972-06-15,de,germany,stefan malz,1655,m
england,1995-08-11,gb-eng,england,ben davies,10081,d
italy,1978-05-24,it,italy,nicola ventola,2697,f
st. lucia,1993-11-03,lc,st. lucia,janoi donacien,7865,d
england,1975-11-21,gb-eng,england,rob bowman,227,d
ireland,1981-01-21,gb-eng,england,shaun byrne,1802,m
england,2000-07-09,gb-eng,england,zech medley,21958,d
england,2001-09-02,gb-eng,england,jake cain,32279,m
england,1973-02-11,gb-eng,england,brian linighan,825,d
england,1975-10-15,gb-eng,england,nick wright,1796,f
england,1980-06-13,gb-eng,england,gavin holligan,1638,f
scotland,1986-01-23,gb-sct,scotland,marc laird,3150,m
sweden,1974-08-07,se,sweden,marino rahmberg,1182,s
australia,1991-06-29,au,australia,jason davidson,10526,d
england,2002-05-24,gb-eng,england,kyron gordon,64078,d
georgia,1978-08-03,ge,georgia,rati aleksidze,1861,m
england,1992-12-30,gb-eng,england,ryan tunnicliffe,3923,m
finland,1993-03-21,fi,finland,jesse joronen,4512,g
wales,1995-09-07,gb-eng,england,george williams,10807,m
guinea,1975-06-25,gn,guinea,mohammed camara,3373,d
scotland,1980-11-12,gb-sct,scotland,robert malcolm,3533,d
angola,1971-08-30,ao,angola,jordáo,2373,m
france,1972-11-25,fr,france,bruno rodriguez,1814,f
england,1976-11-08,gb-eng,england,robert quinn,1378,m
england,1998-10-24,gb-eng,england,max melbourne,15160,d
ireland,1981-08-21,ie,ireland,joe murphy,2363,g
england,1994-11-02,gb-eng,england,remie streete,4548,d
england,1971-11-23,gb-eng,england,simon ireland,77,m
wales,1990-04-07,gb-wls,wales,rhys taylor,3357,g
england,1980-06-28,gb-eng,england,jeff smith,2036,m
ireland,2001-10-14,ie,ireland,shane flynn,52959,m
england,1996-09-04,gb-eng,england,charlie colkett,4746,m
united states,1990-02-28,us,united states,brek shea,4637,m
england,1997-02-12,gb-eng,england,connor mahoney,7985,m
italy,1995-03-18,it,italy,antonio barreca,49956,d
england,1997-08-19,gb-eng,england,ryan ledson,10453,m
england,1973-10-28,gb-eng,england,andy collett,347,g
italy,1990-01-15,ar,argentina,fernando forestieri,9948,f
france,1973-08-04,fr,france,david terrier,1435,d
france,1988-07-25,fr,france,dorian dervite,3238,d
england,1991-11-16,gb-eng,england,dean parrett,3727,m
ireland,1980-03-27,ie,ireland,john mcgrath,1662,m
scotland,1976-01-19,gb-sct,scotland,steve mcmillan,3028,d
england,1985-12-26,gb-eng,england,james keene,2791,f
england,1989-07-12,gb-eng,england,jason beardsley,3376,d
venezuela,1997-05-31,ve,venezuela,adalberto peñaranda,13825,f
england,2001-09-19,gb-eng,england,harvey white,49195,m
france,1986-03-03,fr,france,florian marange,4860,d
portugal,1993-10-02,pt,portugal,bruno andrade,4380,m
england,1973-10-13,gb-eng,england,chris boden,53,m
australia,1986-03-25,au,australia,adrian leijer,3395,d
england,1995-09-02,gb-eng,england,luke mcgee,10521,g
england,1999-01-09,gb-eng,england,giovanni mcgregor,24342,m
england,1955-06-26,gb-eng,england,mervyn day,632,g
england,1990-05-07,gb-eng,england,danzelle st louis-hamilton,3701,g
england,1992-12-02,gb-eng,england,james spray,4011,f
jamaica,1989-01-22,jm,jamaica,theo robinson,3275,f
australia,1990-02-28,au,australia,sebastian usai,4262,g
england,1979-12-08,gb-eng,england,shayne bradley,1624,f
wales,1996-04-15,gb-wls,wales,tom james,10634,d
england,1995-06-23,gb-eng,england,john swift,5180,m
algeria,1992-02-29,fr,france,saphir taïder,10547,m
england,1976-05-05,gb-eng,england,scott taylor,1022,f
northern ireland,1990-07-30,gb-nir,northern ireland,corry evans,3667,d
denmark,1982-02-03,dk,denmark,mikkel bischoff,2297,d
england,2000-12-28,gb-eng,england,daniel langley,24702,g
australia,1983-08-21,au,australia,scott mcdonald,1964,f
england,1997-01-18,gb-eng,england,daniel barlaser,13590,m
england,1997-02-04,gb-eng,england,callum williams,13588,d
england,1979-05-23,gb-eng,england,mark platts,1099,m
denmark,1979-07-31,dk,denmark,per kroldrup,3039,d
sweden,1994-03-20,se,sweden,david moberg karlsson,4832,f
england,2000-10-05,gb-eng,england,matt smith,19862,d
england,2002-10-05,gb-eng,england,jesurun rak-sakyi,49504,m
england,1976-08-05,gb-eng,england,terry cooke,923,m
england,1996-10-25,gb-eng,england,ethan robson,15068,m
england,1980-05-07,gb-eng,england,lawrie dudfield,1418,f
england,1982-04-02,gb-eng,england,jonathan hutchinson,2178,d
